DateTime,League,GameDay,Home,Away,FullTimeHomeScore,FullTimeAwayScore,HalftimeHomeScore,HalftimeAwayScore,FullTimeResult
08/05/2022 00:00:00,D1,0,Ein Frankfurt,Bayern Munich,1,6,0,5,A
08/06/2022 00:00:00,D1,0,Augsburg,Freiburg,0,4,0,0,A
08/06/2022 00:00:00,D1,0,Bochum,Mainz,1,2,1,1,A
08/06/2022 00:00:00,D1,0,M'gladbach,Hoffenheim,3,1,1,1,H
08/06/2022 00:00:00,D1,0,Union Berlin,Hertha,3,1,1,0,H
08/06/2022 00:00:00,D1,0,Wolfsburg,Werder Bremen,2,2,1,2,D
08/06/2022 00:00:00,D1,0,Dortmund,Leverkusen,1,0,1,0,H
08/07/2022 00:00:00,D1,0,Stuttgart,RB Leipzig,1,1,1,1,D
08/07/2022 00:00:00,D1,0,FC Koln,Schalke 04,3,1,0,0,H
08/12/2022 00:00:00,D1,0,Freiburg,Dortmund,1,3,1,0,A
08/13/2022 00:00:00,D1,0,Hertha,Ein Frankfurt,1,1,1,0,D
08/13/2022 00:00:00,D1,0,Hoffenheim,Bochum,3,2,2,2,H
08/13/2022 00:00:00,D1,0,Leverkusen,Augsburg,1,2,1,1,A
08/13/2022 00:00:00,D1,0,RB Leipzig,FC Koln,2,2,1,1,D
08/13/2022 00:00:00,D1,0,Werder Bremen,Stuttgart,2,2,1,1,D
08/13/2022 00:00:00,D1,0,Schalke 04,M'gladbach,2,2,1,0,D
08/14/2022 00:00:00,D1,0,Mainz,Union Berlin,0,0,0,0,D
08/14/2022 00:00:00,D1,0,Bayern Munich,Wolfsburg,2,0,2,0,H
08/19/2022 00:00:00,D1,0,M'gladbach,Hertha,1,0,1,0,H
08/20/2022 00:00:00,D1,0,Augsburg,Mainz,1,2,1,1,A
08/20/2022 00:00:00,D1,0,Dortmund,Werder Bremen,2,3,1,0,A
08/20/2022 00:00:00,D1,0,Leverkusen,Hoffenheim,0,3,0,2,A
08/20/2022 00:00:00,D1,0,Stuttgart,Freiburg,0,1,0,1,A
08/20/2022 00:00:00,D1,0,Wolfsburg,Schalke 04,0,0,0,0,D
08/20/2022 00:00:00,D1,0,Union Berlin,RB Leipzig,2,1,2,0,H
08/21/2022 00:00:00,D1,0,Ein Frankfurt,FC Koln,1,1,0,0,D
08/21/2022 00:00:00,D1,0,Bochum,Bayern Munich,0,7,0,4,A
08/26/2022 00:00:00,D1,0,Freiburg,Bochum,1,0,0,0,H
08/27/2022 00:00:00,D1,0,Hertha,Dortmund,0,1,0,1,A
08/27/2022 00:00:00,D1,0,Hoffenheim,Augsburg,1,0,1,0,H
08/27/2022 00:00:00,D1,0,Mainz,Leverkusen,0,3,0,3,A
08/27/2022 00:00:00,D1,0,RB Leipzig,Wolfsburg,2,0,1,0,H
08/27/2022 00:00:00,D1,0,Schalke 04,Union Berlin,1,6,1,3,A
08/27/2022 00:00:00,D1,0,Bayern Munich,M'gladbach,1,1,0,1,D
08/28/2022 00:00:00,D1,0,FC Koln,Stuttgart,0,0,0,0,D
08/28/2022 00:00:00,D1,0,Werder Bremen,Ein Frankfurt,3,4,2,3,A
09/02/2022 00:00:00,D1,0,Dortmund,Hoffenheim,1,0,1,0,H
09/03/2022 00:00:00,D1,0,Bochum,Werder Bremen,0,2,0,0,A
09/03/2022 00:00:00,D1,0,Leverkusen,Freiburg,2,3,1,0,A
09/03/2022 00:00:00,D1,0,Stuttgart,Schalke 04,1,1,1,1,D
09/03/2022 00:00:00,D1,0,Union Berlin,Bayern Munich,1,1,1,1,D
09/03/2022 00:00:00,D1,0,Wolfsburg,FC Koln,2,4,1,3,A
09/03/2022 00:00:00,D1,0,Ein Frankfurt,RB Leipzig,4,0,2,0,H
09/04/2022 00:00:00,D1,0,Augsburg,Hertha,0,2,0,0,A
09/04/2022 00:00:00,D1,0,M'gladbach,Mainz,0,1,0,0,A
09/09/2022 00:00:00,D1,0,Werder Bremen,Augsburg,0,1,0,0,A
09/10/2022 00:00:00,D1,0,Bayern Munich,Stuttgart,2,2,1,0,D
09/10/2022 00:00:00,D1,0,Ein Frankfurt,Wolfsburg,0,1,0,0,A
09/10/2022 00:00:00,D1,0,Hertha,Leverkusen,2,2,0,0,D
09/10/2022 00:00:00,D1,0,Hoffenheim,Mainz,4,1,0,0,H
09/10/2022 00:00:00,D1,0,RB Leipzig,Dortmund,3,0,2,0,H
09/10/2022 00:00:00,D1,0,Schalke 04,Bochum,3,1,1,0,H
09/11/2022 00:00:00,D1,0,FC Koln,Union Berlin,0,1,0,1,A
09/11/2022 00:00:00,D1,0,Freiburg,M'gladbach,0,0,0,0,D
09/16/2022 00:00:00,D1,0,Mainz,Hertha,1,1,0,1,D
09/17/2022 00:00:00,D1,0,Augsburg,Bayern Munich,1,0,0,0,H
09/17/2022 00:00:00,D1,0,Dortmund,Schalke 04,1,0,0,0,H
09/17/2022 00:00:00,D1,0,Leverkusen,Werder Bremen,1,1,0,0,D
09/17/2022 00:00:00,D1,0,Stuttgart,Ein Frankfurt,1,3,0,1,A
09/17/2022 00:00:00,D1,0,M'gladbach,RB Leipzig,3,0,2,0,H
09/18/2022 00:00:00,D1,0,Union Berlin,Wolfsburg,2,0,0,0,H
09/18/2022 00:00:00,D1,0,Bochum,FC Koln,1,1,1,0,D
09/18/2022 00:00:00,D1,0,Hoffenheim,Freiburg,0,0,0,0,D
09/30/2022 00:00:00,D1,0,Bayern Munich,Leverkusen,4,0,3,0,H
10/01/2022 00:00:00,D1,0,Ein Frankfurt,Union Berlin,2,0,2,0,H
10/01/2022 00:00:00,D1,0,FC Koln,Dortmund,3,2,0,1,H
10/01/2022 00:00:00,D1,0,Freiburg,Mainz,2,1,2,0,H
10/01/2022 00:00:00,D1,0,RB Leipzig,Bochum,4,0,2,0,H
10/01/2022 00:00:00,D1,0,Wolfsburg,Stuttgart,3,2,2,2,H
10/01/2022 00:00:00,D1,0,Werder Bremen,M'gladbach,5,1,4,0,H
10/02/2022 00:00:00,D1,0,Hertha,Hoffenheim,1,1,1,1,D
10/02/2022 00:00:00,D1,0,Schalke 04,Augsburg,2,3,1,2,A
10/07/2022 00:00:00,D1,0,Hoffenheim,Werder Bremen,1,2,1,1,A
10/08/2022 00:00:00,D1,0,Augsburg,Wolfsburg,1,1,0,1,D
10/08/2022 00:00:00,D1,0,Bochum,Ein Frankfurt,3,0,0,0,H
10/08/2022 00:00:00,D1,0,Leverkusen,Schalke 04,4,0,2,0,H
10/08/2022 00:00:00,D1,0,Mainz,RB Leipzig,1,1,1,0,D
10/08/2022 00:00:00,D1,0,Dortmund,Bayern Munich,2,2,0,1,D
10/09/2022 00:00:00,D1,0,M'gladbach,FC Koln,5,2,2,1,H
10/09/2022 00:00:00,D1,0,Hertha,Freiburg,2,2,1,1,D
10/09/2022 00:00:00,D1,0,Stuttgart,Union Berlin,0,1,0,0,A
10/14/2022 00:00:00,D1,0,Schalke 04,Hoffenheim,0,3,0,2,A
10/15/2022 00:00:00,D1,0,Ein Frankfurt,Leverkusen,5,1,1,0,H
10/15/2022 00:00:00,D1,0,Stuttgart,Bochum,4,1,2,1,H
10/15/2022 00:00:00,D1,0,Werder Bremen,Mainz,0,2,0,1,A
10/15/2022 00:00:00,D1,0,Wolfsburg,M'gladbach,2,2,1,1,D
10/15/2022 00:00:00,D1,0,RB Leipzig,Hertha,3,2,3,0,H
10/16/2022 00:00:00,D1,0,FC Koln,Augsburg,3,2,0,1,H
10/16/2022 00:00:00,D1,0,Union Berlin,Dortmund,2,0,2,0,H
10/16/2022 00:00:00,D1,0,Bayern Munich,Freiburg,5,0,2,0,H
10/21/2022 00:00:00,D1,0,Mainz,FC Koln,5,0,3,0,H
10/22/2022 00:00:00,D1,0,Augsburg,RB Leipzig,3,3,1,0,D
10/22/2022 00:00:00,D1,0,Dortmund,Stuttgart,5,0,3,0,H
10/22/2022 00:00:00,D1,0,Freiburg,Werder Bremen,2,0,0,0,H
10/22/2022 00:00:00,D1,0,Hoffenheim,Bayern Munich,0,2,0,2,A
10/22/2022 00:00:00,D1,0,Leverkusen,Wolfsburg,2,2,1,1,D
10/22/2022 00:00:00,D1,0,M'gladbach,Ein Frankfurt,1,3,0,3,A
10/23/2022 00:00:00,D1,0,Bochum,Union Berlin,2,1,1,0,H
10/23/2022 00:00:00,D1,0,Hertha,Schalke 04,2,1,0,0,H
10/28/2022 00:00:00,D1,0,Werder Bremen,Hertha,1,0,0,0,H
10/29/2022 00:00:00,D1,0,Bayern Munich,Mainz,6,2,3,1,H
10/29/2022 00:00:00,D1,0,RB Leipzig,Leverkusen,2,0,1,0,H
10/29/2022 00:00:00,D1,0,Stuttgart,Augsburg,2,1,1,1,H
10/29/2022 00:00:00,D1,0,Wolfsburg,Bochum,4,0,2,0,H
10/29/2022 00:00:00,D1,0,Ein Frankfurt,Dortmund,1,2,1,1,A
10/30/2022 00:00:00,D1,0,Union Berlin,M'gladbach,2,1,0,1,H
10/30/2022 00:00:00,D1,0,Schalke 04,Freiburg,0,2,0,1,A
10/30/2022 00:00:00,D1,0,FC Koln,Hoffenheim,1,1,1,1,D
11/04/2022 00:00:00,D1,0,M'gladbach,Stuttgart,3,1,2,1,H
11/05/2022 00:00:00,D1,0,Augsburg,Ein Frankfurt,1,2,1,1,A
11/05/2022 00:00:00,D1,0,Dortmund,Bochum,3,0,3,0,H
11/05/2022 00:00:00,D1,0,Hertha,Bayern Munich,2,3,2,3,A
11/05/2022 00:00:00,D1,0,Hoffenheim,RB Leipzig,1,3,0,1,A
11/05/2022 00:00:00,D1,0,Mainz,Wolfsburg,0,3,0,1,A
11/05/2022 00:00:00,D1,0,Werder Bremen,Schalke 04,2,1,1,0,H
11/06/2022 00:00:00,D1,0,Leverkusen,Union Berlin,5,0,0,0,H
11/06/2022 00:00:00,D1,0,Freiburg,FC Koln,2,0,0,0,H
11/08/2022 00:00:00,D1,0,Wolfsburg,Dortmund,2,0,1,0,H
11/08/2022 00:00:00,D1,0,Bayern Munich,Werder Bremen,6,1,4,1,H
11/08/2022 00:00:00,D1,0,Bochum,M'gladbach,2,1,2,0,H
11/08/2022 00:00:00,D1,0,Stuttgart,Hertha,2,1,1,1,H
11/09/2022 00:00:00,D1,0,FC Koln,Leverkusen,1,2,1,0,A
11/09/2022 00:00:00,D1,0,Ein Frankfurt,Hoffenheim,4,2,3,1,H
11/09/2022 00:00:00,D1,0,RB Leipzig,Freiburg,3,1,0,0,H
11/09/2022 00:00:00,D1,0,Schalke 04,Mainz,1,0,1,0,H
11/09/2022 00:00:00,D1,0,Union Berlin,Augsburg,2,2,2,2,D
11/11/2022 00:00:00,D1,0,M'gladbach,Dortmund,4,2,3,2,H
11/12/2022 00:00:00,D1,0,Augsburg,Bochum,0,1,0,0,A
11/12/2022 00:00:00,D1,0,Hertha,FC Koln,2,0,1,0,H
11/12/2022 00:00:00,D1,0,Hoffenheim,Wolfsburg,1,2,1,1,A
11/12/2022 00:00:00,D1,0,Leverkusen,Stuttgart,2,0,1,0,H
11/12/2022 00:00:00,D1,0,Werder Bremen,RB Leipzig,1,2,0,1,A
11/12/2022 00:00:00,D1,0,Schalke 04,Bayern Munich,0,2,0,1,A
11/13/2022 00:00:00,D1,0,Mainz,Ein Frankfurt,1,1,1,0,D
11/13/2022 00:00:00,D1,0,Freiburg,Union Berlin,4,1,4,0,H
01/20/2023 00:00:00,D1,0,RB Leipzig,Bayern Munich,1,1,0,1,D
01/21/2023 00:00:00,D1,0,Bochum,Hertha,3,1,2,0,H
01/21/2023 00:00:00,D1,0,Ein Frankfurt,Schalke 04,3,0,1,0,H
01/21/2023 00:00:00,D1,0,Stuttgart,Mainz,1,1,1,1,D
01/21/2023 00:00:00,D1,0,Union Berlin,Hoffenheim,3,1,0,1,H
01/21/2023 00:00:00,D1,0,Wolfsburg,Freiburg,6,0,3,0,H
01/21/2023 00:00:00,D1,0,FC Koln,Werder Bremen,7,1,5,1,H
01/22/2023 00:00:00,D1,0,Dortmund,Augsburg,4,3,2,2,H
01/22/2023 00:00:00,D1,0,M'gladbach,Leverkusen,2,3,0,2,A
01/24/2023 00:00:00,D1,0,Schalke 04,RB Leipzig,1,6,0,4,A
01/24/2023 00:00:00,D1,0,Bayern Munich,FC Koln,1,1,0,1,D
01/24/2023 00:00:00,D1,0,Hertha,Wolfsburg,0,5,0,3,A
01/24/2023 00:00:00,D1,0,Hoffenheim,Stuttgart,2,2,1,1,D
01/25/2023 00:00:00,D1,0,Mainz,Dortmund,1,2,1,1,A
01/25/2023 00:00:00,D1,0,Augsburg,M'gladbach,1,0,0,0,H
01/25/2023 00:00:00,D1,0,Freiburg,Ein Frankfurt,1,1,0,1,D
01/25/2023 00:00:00,D1,0,Leverkusen,Bochum,2,0,1,0,H
01/25/2023 00:00:00,D1,0,Werder Bremen,Union Berlin,1,2,1,1,A
01/27/2023 00:00:00,D1,0,RB Leipzig,Stuttgart,2,1,1,0,H
01/28/2023 00:00:00,D1,0,Freiburg,Augsburg,3,1,2,1,H
01/28/2023 00:00:00,D1,0,Hertha,Union Berlin,0,2,0,1,A
01/28/2023 00:00:00,D1,0,Hoffenheim,M'gladbach,1,4,0,2,A
01/28/2023 00:00:00,D1,0,Mainz,Bochum,5,2,3,0,H
01/28/2023 00:00:00,D1,0,Werder Bremen,Wolfsburg,2,1,1,0,H
01/28/2023 00:00:00,D1,0,Bayern Munich,Ein Frankfurt,1,1,1,0,D
01/29/2023 00:00:00,D1,0,Schalke 04,FC Koln,0,0,0,0,D
01/29/2023 00:00:00,D1,0,Leverkusen,Dortmund,0,2,0,1,A
02/03/2023 00:00:00,D1,0,Augsburg,Leverkusen,1,0,0,0,H
02/04/2023 00:00:00,D1,0,Bochum,Hoffenheim,5,2,3,0,H
02/04/2023 00:00:00,D1,0,Dortmund,Freiburg,5,1,1,1,H
02/04/2023 00:00:00,D1,0,Ein Frankfurt,Hertha,3,0,2,0,H
02/04/2023 00:00:00,D1,0,FC Koln,RB Leipzig,0,0,0,0,D
02/04/2023 00:00:00,D1,0,Union Berlin,Mainz,2,1,1,0,H
02/04/2023 00:00:00,D1,0,M'gladbach,Schalke 04,0,0,0,0,D
02/05/2023 00:00:00,D1,0,Stuttgart,Werder Bremen,0,2,0,0,A
02/05/2023 00:00:00,D1,0,Wolfsburg,Bayern Munich,2,4,1,3,A
02/10/2023 00:00:00,D1,0,Schalke 04,Wolfsburg,0,0,0,0,D
02/11/2023 00:00:00,D1,0,Bayern Munich,Bochum,3,0,1,0,H
02/11/2023 00:00:00,D1,0,Freiburg,Stuttgart,2,1,0,1,H
02/11/2023 00:00:00,D1,0,Hoffenheim,Leverkusen,1,3,0,1,A
02/11/2023 00:00:00,D1,0,Mainz,Augsburg,3,1,2,1,H
02/11/2023 00:00:00,D1,0,Werder Bremen,Dortmund,0,2,0,0,A
02/11/2023 00:00:00,D1,0,RB Leipzig,Union Berlin,1,2,1,0,A
02/12/2023 00:00:00,D1,0,Hertha,M'gladbach,4,1,1,1,H
02/12/2023 00:00:00,D1,0,FC Koln,Ein Frankfurt,3,0,0,0,H
02/17/2023 00:00:00,D1,0,Augsburg,Hoffenheim,1,0,0,0,H
02/18/2023 00:00:00,D1,0,Bochum,Freiburg,0,2,0,1,A
02/18/2023 00:00:00,D1,0,M'gladbach,Bayern Munich,3,2,1,1,H
02/18/2023 00:00:00,D1,0,Stuttgart,FC Koln,3,0,1,0,H
02/18/2023 00:00:00,D1,0,Wolfsburg,RB Leipzig,0,3,0,1,A
02/18/2023 00:00:00,D1,0,Ein Frankfurt,Werder Bremen,2,0,1,0,H
02/19/2023 00:00:00,D1,0,Union Berlin,Schalke 04,0,0,0,0,D
02/19/2023 00:00:00,D1,0,Dortmund,Hertha,4,1,2,0,H
02/19/2023 00:00:00,D1,0,Leverkusen,Mainz,2,3,1,2,A
02/24/2023 00:00:00,D1,0,Mainz,M'gladbach,4,0,1,0,H
02/25/2023 00:00:00,D1,0,FC Koln,Wolfsburg,0,2,0,1,A
02/25/2023 00:00:00,D1,0,Hertha,Augsburg,2,0,0,0,H
02/25/2023 00:00:00,D1,0,Hoffenheim,Dortmund,0,1,0,1,A
02/25/2023 00:00:00,D1,0,RB Leipzig,Ein Frankfurt,2,1,2,0,H
02/25/2023 00:00:00,D1,0,Werder Bremen,Bochum,3,0,2,0,H
02/25/2023 00:00:00,D1,0,Schalke 04,Stuttgart,2,1,2,0,H
02/26/2023 00:00:00,D1,0,Freiburg,Leverkusen,1,1,1,0,D
02/26/2023 00:00:00,D1,0,Bayern Munich,Union Berlin,3,0,3,0,H
07/29/2016 00:00:00,B1,0,Mechelen,Club Brugge,0,2,0,2,A
07/30/2016 00:00:00,B1,0,Charleroi,Waasland-Beveren,1,0,0,0,H
07/30/2016 00:00:00,B1,0,Mouscron,Anderlecht,1,2,1,0,A
07/30/2016 00:00:00,B1,0,St Truiden,Lokeren,1,0,0,0,H
07/30/2016 00:00:00,B1,0,Waregem,Eupen,3,0,0,0,H
07/31/2016 00:00:00,B1,0,Genk,Oostende,2,1,0,0,H
07/31/2016 00:00:00,B1,0,Kortrijk,Gent,1,1,1,0,D
07/31/2016 00:00:00,B1,0,Westerlo,Standard,2,2,2,1,D
08/05/2016 00:00:00,B1,0,Oostende,Club Brugge,1,0,0,0,H
08/06/2016 00:00:00,B1,0,Eupen,Mechelen,0,2,0,1,A
08/06/2016 00:00:00,B1,0,Mouscron,Charleroi,0,1,0,1,A
08/06/2016 00:00:00,B1,0,Standard,St Truiden,2,0,2,0,H
08/06/2016 00:00:00,B1,0,Waasland-Beveren,Waregem,0,2,0,1,A
08/07/2016 00:00:00,B1,0,Anderlecht,Kortrijk,5,1,1,1,H
08/07/2016 00:00:00,B1,0,Gent,Genk,1,0,0,0,H
08/07/2016 00:00:00,B1,0,Lokeren,Westerlo,3,0,2,0,H
08/12/2016 00:00:00,B1,0,St Truiden,Anderlecht,0,0,0,0,D
08/13/2016 00:00:00,B1,0,Charleroi,Gent,1,1,0,0,D
08/13/2016 00:00:00,B1,0,Genk,Waasland-Beveren,2,2,1,2,D
08/13/2016 00:00:00,B1,0,Mechelen,Kortrijk,0,0,0,0,D
08/13/2016 00:00:00,B1,0,Westerlo,Eupen,1,2,0,1,A
08/14/2016 00:00:00,B1,0,Club Brugge,Lokeren,1,0,1,0,H
08/14/2016 00:00:00,B1,0,Oostende,Mouscron,2,1,0,1,H
08/14/2016 00:00:00,B1,0,Waregem,Standard,1,0,1,0,H
08/19/2016 00:00:00,B1,0,Standard,Charleroi,0,0,0,0,D
08/20/2016 00:00:00,B1,0,Kortrijk,Club Brugge,2,1,2,1,H
08/20/2016 00:00:00,B1,0,Mouscron,St Truiden,2,1,0,0,H
08/20/2016 00:00:00,B1,0,Waasland-Beveren,Mechelen,2,2,2,1,D
08/20/2016 00:00:00,B1,0,Waregem,Oostende,1,1,0,1,D
08/21/2016 00:00:00,B1,0,Eupen,Anderlecht,2,2,1,1,D
08/21/2016 00:00:00,B1,0,Gent,Westerlo,4,2,0,1,H
08/21/2016 00:00:00,B1,0,Lokeren,Genk,0,3,0,2,A
08/26/2016 00:00:00,B1,0,Charleroi,Eupen,3,2,3,1,H
08/27/2016 00:00:00,B1,0,Lokeren,Mouscron,2,1,1,0,H
08/27/2016 00:00:00,B1,0,Oostende,Waasland-Beveren,2,1,2,0,H
08/27/2016 00:00:00,B1,0,St Truiden,Kortrijk,1,2,0,1,A
08/27/2016 00:00:00,B1,0,Westerlo,Mechelen,1,2,1,1,A
08/28/2016 00:00:00,B1,0,Anderlecht,Gent,2,2,1,1,D
08/28/2016 00:00:00,B1,0,Club Brugge,Standard,2,2,0,1,D
08/28/2016 00:00:00,B1,0,Genk,Waregem,1,0,0,0,H
09/09/2016 00:00:00,B1,0,Waasland-Beveren,Club Brugge,1,0,0,0,H
09/10/2016 00:00:00,B1,0,Eupen,Oostende,2,1,0,0,H
09/10/2016 00:00:00,B1,0,Kortrijk,Westerlo,4,1,3,0,H
09/10/2016 00:00:00,B1,0,Mechelen,St Truiden,2,0,1,0,H
09/10/2016 00:00:00,B1,0,Mouscron,Waregem,1,5,1,2,A
09/11/2016 00:00:00,B1,0,Anderlecht,Charleroi,3,2,0,1,H
09/11/2016 00:00:00,B1,0,Gent,Lokeren,3,0,1,0,H
09/11/2016 00:00:00,B1,0,Standard,Genk,2,0,1,0,H
09/16/2016 00:00:00,B1,0,Charleroi,Mechelen,0,0,0,0,D
09/17/2016 00:00:00,B1,0,Club Brugge,Eupen,3,2,1,1,H
09/17/2016 00:00:00,B1,0,St Truiden,Waasland-Beveren,4,1,0,1,H
09/17/2016 00:00:00,B1,0,Waregem,Kortrijk,2,1,1,1,H
09/17/2016 00:00:00,B1,0,Westerlo,Mouscron,1,3,1,2,A
09/18/2016 00:00:00,B1,0,Genk,Anderlecht,0,2,0,0,A
09/18/2016 00:00:00,B1,0,Lokeren,Standard,0,1,0,0,A
09/18/2016 00:00:00,B1,0,Oostende,Gent,1,0,0,0,H
09/23/2016 00:00:00,B1,0,Mouscron,Club Brugge,0,3,0,1,A
09/24/2016 00:00:00,B1,0,Charleroi,Oostende,2,1,1,0,H
09/24/2016 00:00:00,B1,0,Gent,St Truiden,2,1,0,0,H
09/24/2016 00:00:00,B1,0,Mechelen,Waregem,2,3,2,0,A
09/24/2016 00:00:00,B1,0,Waasland-Beveren,Lokeren,1,1,0,0,D
09/25/2016 00:00:00,B1,0,Anderlecht,Westerlo,1,2,0,0,A
09/25/2016 00:00:00,B1,0,Kortrijk,Genk,4,1,2,0,H
09/25/2016 00:00:00,B1,0,Standard,Eupen,3,0,1,0,H
09/30/2016 00:00:00,B1,0,Oostende,St Truiden,2,2,2,1,D
10/01/2016 00:00:00,B1,0,Eupen,Mouscron,1,4,1,2,A
10/01/2016 00:00:00,B1,0,Lokeren,Kortrijk,2,1,0,0,H
10/01/2016 00:00:00,B1,0,Waregem,Charleroi,1,1,1,0,D
10/01/2016 00:00:00,B1,0,Westerlo,Waasland-Beveren,1,0,0,0,H
10/02/2016 00:00:00,B1,0,Club Brugge,Gent,1,0,1,0,H
10/02/2016 00:00:00,B1,0,Genk,Mechelen,2,1,1,1,H
10/02/2016 00:00:00,B1,0,Standard,Anderlecht,0,1,0,0,A
10/14/2016 00:00:00,B1,0,Charleroi,Club Brugge,1,0,0,0,H
10/15/2016 00:00:00,B1,0,Kortrijk,Standard,3,3,3,3,D
10/15/2016 00:00:00,B1,0,Mouscron,Genk,2,2,2,1,D
10/15/2016 00:00:00,B1,0,St Truiden,Westerlo,2,2,1,1,D
10/15/2016 00:00:00,B1,0,Waasland-Beveren,Eupen,4,2,1,0,H
10/16/2016 00:00:00,B1,0,Anderlecht,Lokeren,1,0,0,0,H
10/16/2016 00:00:00,B1,0,Gent,Waregem,3,0,0,0,H
10/16/2016 00:00:00,B1,0,Mechelen,Oostende,2,3,1,1,A
10/21/2016 00:00:00,B1,0,Oostende,Kortrijk,2,2,0,1,D
10/22/2016 00:00:00,B1,0,Mechelen,Mouscron,2,0,0,0,H
10/22/2016 00:00:00,B1,0,Waregem,Lokeren,2,0,1,0,H
10/22/2016 00:00:00,B1,0,Westerlo,Charleroi,0,0,0,0,D
10/23/2016 00:00:00,B1,0,Club Brugge,Anderlecht,2,1,1,0,H
10/23/2016 00:00:00,B1,0,Eupen,Gent,3,2,0,1,H
10/23/2016 00:00:00,B1,0,Genk,St Truiden,1,0,0,0,H
10/23/2016 00:00:00,B1,0,Standard,Waasland-Beveren,5,0,3,0,H
10/25/2016 00:00:00,B1,0,Lokeren,Oostende,1,2,0,1,A
10/26/2016 00:00:00,B1,0,Anderlecht,Mechelen,2,0,1,0,H
10/26/2016 00:00:00,B1,0,Charleroi,Genk,2,1,1,1,H
10/26/2016 00:00:00,B1,0,Club Brugge,Westerlo,4,0,2,0,H
10/26/2016 00:00:00,B1,0,Kortrijk,Eupen,1,1,1,0,D
10/26/2016 00:00:00,B1,0,St Truiden,Waregem,0,2,0,2,A
10/27/2016 00:00:00,B1,0,Gent,Standard,1,0,0,0,H
10/27/2016 00:00:00,B1,0,Waasland-Beveren,Mouscron,0,0,0,0,D
10/29/2016 00:00:00,B1,0,Eupen,Lokeren,2,2,1,1,D
10/29/2016 00:00:00,B1,0,Genk,Westerlo,2,1,0,0,H
10/29/2016 00:00:00,B1,0,St Truiden,Charleroi,2,2,1,1,D
10/29/2016 00:00:00,B1,0,Waregem,Club Brugge,0,0,0,0,D
10/30/2016 00:00:00,B1,0,Mechelen,Gent,2,0,0,0,H
10/30/2016 00:00:00,B1,0,Mouscron,Kortrijk,0,1,0,0,A
10/30/2016 00:00:00,B1,0,Oostende,Standard,3,1,2,0,H
10/30/2016 00:00:00,B1,0,Waasland-Beveren,Anderlecht,2,1,2,1,H
11/04/2016 00:00:00,B1,0,Kortrijk,Charleroi,2,1,0,0,H
11/05/2016 00:00:00,B1,0,Eupen,St Truiden,4,2,0,1,H
11/05/2016 00:00:00,B1,0,Lokeren,Mechelen,0,0,0,0,D
11/05/2016 00:00:00,B1,0,Westerlo,Waregem,1,2,1,1,A
11/06/2016 00:00:00,B1,0,Anderlecht,Oostende,1,1,0,0,D
11/06/2016 00:00:00,B1,0,Club Brugge,Genk,1,1,0,0,D
11/06/2016 00:00:00,B1,0,Gent,Waasland-Beveren,2,0,1,0,H
11/06/2016 00:00:00,B1,0,Standard,Mouscron,2,1,0,0,H
11/18/2016 00:00:00,B1,0,St Truiden,Club Brugge,0,1,0,0,A
11/19/2016 00:00:00,B1,0,Genk,Eupen,2,0,2,0,H
11/19/2016 00:00:00,B1,0,Mouscron,Gent,0,2,0,1,A
11/19/2016 00:00:00,B1,0,Oostende,Westerlo,5,0,1,0,H
11/19/2016 00:00:00,B1,0,Waasland-Beveren,Kortrijk,1,1,0,1,D
11/20/2016 00:00:00,B1,0,Charleroi,Lokeren,2,1,2,1,H
11/20/2016 00:00:00,B1,0,Mechelen,Standard,2,1,1,1,H
11/20/2016 00:00:00,B1,0,Waregem,Anderlecht,3,2,1,2,H
11/25/2016 00:00:00,B1,0,Club Brugge,Mechelen,6,1,1,0,H
11/26/2016 00:00:00,B1,0,Eupen,Westerlo,3,3,2,2,D
11/26/2016 00:00:00,B1,0,Lokeren,St Truiden,1,0,1,0,H
11/26/2016 00:00:00,B1,0,Waasland-Beveren,Charleroi,0,1,0,0,A
11/27/2016 00:00:00,B1,0,Anderlecht,Mouscron,7,0,4,0,H
11/27/2016 00:00:00,B1,0,Gent,Kortrijk,3,0,1,0,H
11/27/2016 00:00:00,B1,0,Oostende,Genk,6,0,2,0,H
11/27/2016 00:00:00,B1,0,Standard,Waregem,4,1,1,0,H
12/02/2016 00:00:00,B1,0,Mechelen,Eupen,1,0,0,0,H
12/03/2016 00:00:00,B1,0,Club Brugge,Oostende,2,0,0,0,H
12/03/2016 00:00:00,B1,0,St Truiden,Mouscron,1,0,0,0,H
12/03/2016 00:00:00,B1,0,Waregem,Waasland-Beveren,1,1,1,1,D
12/03/2016 00:00:00,B1,0,Westerlo,Gent,0,0,0,0,D
12/04/2016 00:00:00,B1,0,Charleroi,Standard,1,3,1,1,A
12/04/2016 00:00:00,B1,0,Genk,Lokeren,1,2,1,0,A
12/04/2016 00:00:00,B1,0,Kortrijk,Anderlecht,1,3,0,1,A
12/09/2016 00:00:00,B1,0,Lokeren,Waregem,1,1,0,1,D
12/10/2016 00:00:00,B1,0,Eupen,Charleroi,2,2,1,1,D
12/10/2016 00:00:00,B1,0,Kortrijk,St Truiden,0,1,0,1,A
12/10/2016 00:00:00,B1,0,Mouscron,Mechelen,1,4,1,2,A
12/11/2016 00:00:00,B1,0,Anderlecht,Club Brugge,0,0,0,0,D
12/11/2016 00:00:00,B1,0,Gent,Oostende,1,1,0,1,D
