HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Getafe,Espanol,2,1,12,10,1,1,0,0,0
Sociedad,Ath Bilbao,1,1,8,11,0,0,0,0,0
Elche,Real Madrid,1,2,13,17,0,1,0,0,0
Sevilla,Osasuna,2,0,16,10,1,0,0,0,0
Valencia,Villarreal,2,0,9,11,1,0,0,0,0
Barcelona,Alaves,1,1,16,3,0,0,0,0,0
Celta,Sociedad,0,2,14,11,0,0,0,0,0
Granada,Getafe,1,1,18,6,0,1,0,0,0
Levante,Ath Madrid,2,2,10,7,1,1,0,0,0
Mallorca,Sevilla,1,1,11,10,1,0,0,0,0
Vallecano,Barcelona,1,0,13,16,1,0,0,0,0
Betis,Valencia,4,1,14,10,2,1,0,0,0
Real Madrid,Osasuna,0,0,17,7,0,0,0,0,0
Alaves,Elche,1,0,16,4,0,0,0,0,0
Espanol,Ath Bilbao,1,1,14,23,1,0,0,0,0
Villarreal,Cadiz,3,3,14,9,1,2,0,0,0
Getafe,Celta,0,3,11,16,0,0,0,0,0
Sevilla,Levante,5,3,18,12,3,1,0,0,0
Barcelona,Real Madrid,1,2,12,10,0,1,0,0,0
Betis,Vallecano,3,2,11,14,2,1,0,0,0
Ath Madrid,Sociedad,2,2,17,8,0,1,0,0,0
Valencia,Mallorca,2,2,20,9,0,2,0,0,0
Cadiz,Alaves,0,2,23,8,0,1,0,0,0
Elche,Espanol,2,2,12,20,1,0,0,0,0
Ath Bilbao,Villarreal,2,1,14,11,1,1,0,0,0
Osasuna,Granada,1,1,17,9,1,0,0,0,0
Alaves,Betis,0,1,14,19,0,0,0,0,0
Espanol,Cadiz,2,0,14,13,1,0,0,0,0
Vallecano,Elche,2,1,10,7,1,1,0,0,0
Celta,Sevilla,0,1,14,8,0,0,0,0,0
Villarreal,Osasuna,1,2,11,6,0,1,0,0,0
Barcelona,Valencia,3,1,12,9,2,1,0,0,0
Levante,Getafe,0,0,6,14,0,0,0,0,0
Sociedad,Mallorca,1,0,10,7,0,0,0,0,0
Elche,Celta,1,0,12,10,0,0,0,0,0
Espanol,Real Madrid,2,1,8,18,1,0,0,0,0
Getafe,Sociedad,1,1,9,10,1,0,0,0,0
Villarreal,Betis,2,0,11,10,1,0,0,0,0
Granada,Sevilla,1,0,3,14,1,0,0,0,0
Osasuna,Vallecano,1,0,7,7,0,0,0,0,0
Mallorca,Levante,1,0,9,6,0,0,0,0,0
Cadiz,Valencia,0,0,2,16,0,0,0,0,0
Ath Madrid,Barcelona,2,0,6,9,2,0,0,0,0
Ath Bilbao,Alaves,1,0,16,17,1,0,0,0,0
Celta,Granada,1,0,14,7,0,0,0,0,0
Mallorca,Osasuna,2,3,17,12,2,1,0,0,0
Barcelona,Levante,3,0,20,6,2,0,0,0,0
Sociedad,Elche,1,0,17,5,0,0,0,0,0
Vallecano,Cadiz,3,1,13,6,2,1,0,0,0
Betis,Getafe,2,0,20,8,1,0,0,0,0
Alaves,Ath Madrid,1,0,7,13,1,0,0,0,0
Valencia,Ath Bilbao,1,1,13,12,0,0,0,0,0
Sevilla,Espanol,2,0,12,13,1,0,0,0,0
Real Madrid,Villarreal,0,0,15,6,0,0,0,0,0
Granada,Sociedad,2,3,10,20,1,0,0,0,0
Osasuna,Betis,1,3,11,16,1,1,0,0,0
Cadiz,Barcelona,0,0,13,6,0,0,0,0,0
Espanol,Alaves,1,0,10,8,0,0,0,0,0
Sevilla,Valencia,3,1,11,8,3,1,0,0,0
Real Madrid,Mallorca,6,1,18,17,3,1,0,0,0
Villarreal,Elche,4,1,14,9,2,1,0,0,0
Getafe,Ath Madrid,1,2,7,12,1,0,0,0,0
Ath Bilbao,Vallecano,1,2,8,8,1,1,0,0,0
Levante,Celta,0,2,6,4,0,0,0,0,0
Barcelona,Granada,1,1,17,5,0,1,0,0,0
Mallorca,Villarreal,0,0,10,11,0,0,0,0,0
Sociedad,Sevilla,0,0,11,11,0,0,0,0,0
Betis,Espanol,2,2,23,11,2,1,0,0,0
Valencia,Real Madrid,1,2,12,18,0,0,0,0,0
Vallecano,Getafe,3,0,11,13,1,0,0,0,0
Ath Madrid,Ath Bilbao,0,0,14,6,0,0,0,0,0
Elche,Levante,1,1,9,11,1,0,0,0,0
Alaves,Osasuna,0,2,8,13,0,2,0,0,0
Celta,Cadiz,1,2,14,7,0,2,0,0,0
Getafe,Elche,0,1,10,8,0,0,0,0,0
Granada,Betis,1,2,11,19,0,1,0,0,0
Espanol,Ath Madrid,1,2,9,13,1,0,0,0,0
Osasuna,Valencia,1,4,11,10,1,1,0,0,0
Cadiz,Sociedad,0,2,6,16,0,0,0,0,0
Real Madrid,Celta,5,2,15,11,1,2,0,0,0
Levante,Vallecano,1,1,7,22,1,0,0,0,0
Ath Bilbao,Mallorca,2,0,19,7,0,0,0,0,0
Barcelona,Getafe,2,1,7,8,2,1,0,0,0
Cadiz,Osasuna,2,3,7,14,1,0,0,0,0
Vallecano,Granada,4,0,19,9,3,0,0,0,0
Ath Madrid,Villarreal,2,2,24,2,0,0,0,0,0
Celta,Ath Bilbao,0,1,13,6,0,1,0,0,0
Elche,Sevilla,1,1,7,18,1,1,0,0,0
Sociedad,Levante,1,0,7,6,1,0,0,0,0
Betis,Real Madrid,0,1,11,13,0,0,0,0,0
Mallorca,Espanol,1,0,12,8,1,0,0,0,0
Valencia,Alaves,3,0,9,10,2,0,0,0,0
Getafe,Sevilla,0,1,12,9,0,0,0,0,0
Osasuna,Celta,0,0,15,4,0,0,0,0,0
Sociedad,Vallecano,1,0,13,9,0,0,0,0,0
Ath Madrid,Elche,1,0,8,4,1,0,0,0,0
Levante,Real Madrid,3,3,8,19,0,1,0,0,0
Alaves,Mallorca,0,1,9,12,0,0,0,0,0
Espanol,Villarreal,0,0,14,12,0,0,0,0,0
Granada,Valencia,1,1,9,18,1,0,0,0,0
Ath Bilbao,Barcelona,1,1,16,9,0,0,0,0,0
Betis,Cadiz,1,1,16,8,1,1,0,0,0
Villarreal,Granada,0,0,14,6,0,0,0,0,0
Elche,Ath Bilbao,0,0,8,9,0,0,0,0,0
Celta,Ath Madrid,1,2,10,13,0,1,0,0,0
Barcelona,Sociedad,4,2,13,11,2,0,0,0,0
Sevilla,Vallecano,3,0,21,4,1,0,0,0,0
Cadiz,Levante,1,1,7,12,0,1,0,0,0
Mallorca,Betis,1,1,6,10,1,0,0,0,0
Alaves,Real Madrid,1,4,11,19,0,0,0,0,0
Osasuna,Espanol,0,0,14,10,0,0,0,0,0
Valencia,Getafe,1,0,4,22,1,0,0,0,0
Granada,Getafe,0,0,9,11,0,0,0,0,0
Sevilla,Alaves,1,0,11,11,0,0,0,0,0
Celta,Betis,2,3,11,11,1,0,0,0,0
Eibar,Barcelona,0,1,17,7,0,0,0,0,0
Elche,Ath Bilbao,2,0,8,8,1,0,0,0,0
Huesca,Valencia,0,0,23,11,0,0,0,0,0
Osasuna,Sociedad,0,1,7,11,0,0,0,0,0
Real Madrid,Villarreal,2,1,14,6,0,1,0,0,0
Valladolid,Ath Madrid,1,2,10,14,1,0,0,0,0
Levante,Cadiz,2,2,17,6,1,2,0,0,0
Alaves,Granada,4,2,14,5,2,1,0,0,0
Ath Bilbao,Real Madrid,0,1,8,11,0,0,0,0,0
Ath Madrid,Osasuna,2,1,26,5,0,0,0,0,0
Barcelona,Celta,1,2,20,4,1,1,0,0,0
Betis,Huesca,1,0,10,7,0,0,0,0,0
Cadiz,Elche,1,3,7,20,1,0,0,0,0
Getafe,Levante,2,1,9,5,1,1,0,0,0
Sociedad,Valladolid,4,1,13,19,4,0,0,0,0
Valencia,Eibar,4,1,9,20,3,1,0,0,0
Villarreal,Sevilla,4,0,12,17,1,0,0,0,0
Valladolid,Villarreal,0,2,11,9,0,0,0,0,0
Eibar,Betis,1,1,14,9,0,1,0,0,0
Granada,Real Madrid,1,4,10,16,0,2,0,0,0
Sevilla,Valencia,1,0,10,6,0,0,0,0,0
Celta,Getafe,1,0,4,13,1,0,0,0,0
Huesca,Ath Bilbao,1,0,18,4,0,0,0,0,0
Ath Madrid,Sociedad,2,1,12,14,2,0,0,0,0
Osasuna,Cadiz,3,2,14,10,1,0,0,0,0
Elche,Alaves,0,2,11,9,0,1,0,0,0
Levante,Barcelona,3,3,16,17,0,2,0,0,0
Betis,Granada,2,1,14,11,1,0,0,0,0
Getafe,Eibar,0,1,10,7,0,0,0,0,0
Valencia,Valladolid,3,0,6,19,1,0,0,0,0
Villarreal,Celta,2,4,16,11,1,3,0,0,0
Real Madrid,Sevilla,2,2,16,7,0,1,0,0,0
Alaves,Levante,2,2,15,6,1,2,0,0,0
Barcelona,Ath Madrid,0,0,12,11,0,0,0,0,0
Cadiz,Huesca,2,1,11,13,2,1,0,0,0
Ath Bilbao,Osasuna,2,2,13,13,1,1,0,0,0
Sociedad,Elche,2,0,16,1,0,0,0,0,0
Sevilla,Ath Bilbao,0,1,18,8,0,0,0,0,0
Valladolid,Betis,1,1,10,11,0,0,0,0,0
Villarreal,Getafe,1,0,4,15,0,0,0,0,0
Granada,Cadiz,0,1,9,8,0,1,0,0,0
Valencia,Barcelona,2,3,9,14,0,0,0,0,0
Eibar,Alaves,3,0,15,6,1,0,0,0,0
Elche,Ath Madrid,0,1,6,11,0,1,0,0,0
Huesca,Sociedad,1,0,10,7,0,0,0,0,0
Real Madrid,Osasuna,2,0,22,3,0,0,0,0,0
Celta,Levante,2,0,8,10,0,0,0,0,0
Barcelona,Granada,1,2,16,6,1,0,0,0,0
Ath Bilbao,Valladolid,2,2,13,14,1,0,0,0,0
Eibar,Sociedad,0,1,14,5,0,1,0,0,0
Huesca,Getafe,0,2,8,6,0,1,0,0,0
Villarreal,Barcelona,1,2,10,15,1,2,0,0,0
Celta,Osasuna,2,1,7,12,1,0,0,0,0
Sevilla,Granada,2,1,10,4,1,0,0,0,0
Ath Bilbao,Ath Madrid,2,1,11,14,1,0,0,0,0
Elche,Levante,1,0,8,6,1,0,0,0,0
Valladolid,Cadiz,1,1,13,6,1,0,0,0,0
Valencia,Alaves,1,1,9,6,0,0,0,0,0
Real Madrid,Betis,0,0,17,6,0,0,0,0,0
Ath Madrid,Huesca,2,0,18,5,1,0,0,0,0
Granada,Eibar,4,1,8,16,2,0,0,0,0
Sociedad,Celta,2,1,7,10,2,1,0,0,0
Barcelona,Getafe,5,2,9,5,3,1,0,0,0
Levante,Sevilla,0,1,6,10,0,0,0,0,0
Osasuna,Valencia,3,1,18,10,2,1,0,0,0
Betis,Ath Bilbao,0,0,6,16,0,0,0,0,0
Alaves,Villarreal,2,1,9,10,1,0,0,0,0
Elche,Valladolid,1,1,9,12,1,0,0,0,0
Cadiz,Real Madrid,0,3,14,14,0,3,0,0,0
Osasuna,Elche,2,0,9,8,1,0,0,0,0
Sociedad,Sevilla,1,2,5,15,1,2,0,0,0
Alaves,Huesca,1,0,10,9,0,0,0,0,0
Ath Madrid,Eibar,5,0,10,0,2,0,0,0,0
Betis,Valencia,2,2,9,9,2,1,0,0,0
Cadiz,Celta,0,0,5,11,0,0,0,0,0
Getafe,Real Madrid,0,0,19,10,0,0,0,0,0
Levante,Villarreal,1,5,12,14,1,2,0,0,0
Celta,Sevilla,3,4,12,13,3,2,0,0,0
Villarreal,Osasuna,1,2,15,12,0,0,0,0,0
Valencia,Sociedad,2,2,9,16,0,2,0,0,0
Valladolid,Granada,1,2,7,12,1,0,0,0,0
Betis,Ath Madrid,1,1,8,10,1,1,0,0,0
Getafe,Cadiz,0,1,19,8,0,0,0,0,0
Ath Bilbao,Alaves,0,0,11,9,0,0,0,0,0
Eibar,Levante,0,1,10,6,0,1,0,0,0
Real Madrid,Barcelona,2,1,14,18,2,0,0,0,0
Huesca,Elche,3,1,8,8,2,1,0,0,0
Sociedad,Ath Bilbao,1,1,12,11,0,0,0,0,0
Barcelona,Valladolid,1,0,25,7,0,0,0,0,0
Alaves,Celta,1,3,17,8,0,3,0,0,0
Elche,Betis,1,1,7,13,1,1,0,0,0
Cadiz,Valencia,2,1,6,12,1,1,0,0,0
Sevilla,Ath Madrid,1,0,18,9,0,0,0,0,0
Granada,Villarreal,0,3,6,15,0,2,0,0,0
Real Madrid,Eibar,2,0,21,10,1,0,0,0,0
Osasuna,Getafe,0,0,4,6,0,0,0,0,0
Levante,Huesca,0,2,13,6,0,1,0,0,0
Getafe,Elche,1,1,12,6,0,1,0,0,0
Valencia,Granada,2,1,18,15,1,0,0,0,0
Villarreal,Cadiz,2,1,13,9,1,0,0,0,0
Ath Madrid,Alaves,1,0,8,9,0,0,0,0,0
Sociedad,Barcelona,1,6,10,14,0,2,0,0,0
Ath Bilbao,Eibar,1,1,18,4,1,1,0,0,0
Celta,Real Madrid,1,3,8,16,1,2,0,0,0
Huesca,Osasuna,0,0,15,7,0,0,0,0,0
Valladolid,Sevilla,1,1,3,12,1,0,0,0,0
Betis,Levante,2,0,15,7,0,0,0,0,0
Sevilla,Elche,2,0,13,11,1,0,0,0,0
Barcelona,Huesca,4,1,12,8,2,1,0,0,0
Celta,Ath Bilbao,0,0,13,6,0,0,0,0,0
Granada,Sociedad,1,0,7,7,0,0,0,0,0
Eibar,Villarreal,1,3,16,13,0,2,0,0,0
Sevilla,Betis,1,0,9,13,1,0,0,0,0
Alaves,Cadiz,1,1,9,9,1,0,0,0,0
Real Madrid,Elche,2,1,17,3,0,0,0,0,0
Osasuna,Valladolid,0,0,14,12,0,0,0,0,0
Getafe,Ath Madrid,0,0,11,15,0,0,0,0,0
Levante,Valencia,1,0,11,11,1,0,0,0,0
Ath Madrid,Ath Bilbao,2,1,11,4,1,1,0,0,0
Betis,Alaves,3,2,23,4,0,2,0,0,0
Huesca,Celta,3,4,19,10,2,2,0,0,0
Ath Madrid,Real Madrid,1,1,11,18,1,0,0,0,0
Sociedad,Levante,1,0,25,6,1,0,0,0,0
Ath Bilbao,Granada,2,1,7,13,1,0,0,0,0
Valladolid,Getafe,2,1,4,9,2,1,0,0,0
Elche,Sevilla,2,1,6,11,0,0,0,0,0
Cadiz,Eibar,1,0,6,16,1,0,0,0,0
Osasuna,Barcelona,0,2,10,13,0,1,0,0,0
Valencia,Villarreal,2,1,25,10,0,1,0,0,0
Real Madrid,Sociedad,1,1,21,6,0,0,0,0,0
Celta,Valladolid,1,1,11,7,0,0,0,0,0
Cadiz,Betis,0,1,5,9,0,0,0,0,0
Granada,Elche,2,1,13,12,1,1,0,0,0
Villarreal,Ath Madrid,0,2,19,6,0,1,0,0,0
Eibar,Huesca,1,1,17,4,0,0,0,0,0
Sevilla,Barcelona,0,2,4,9,0,1,0,0,0
Alaves,Osasuna,0,1,4,6,0,0,0,0,0
Getafe,Valencia,3,0,15,5,1,0,0,0,0
Levante,Ath Bilbao,1,1,10,11,1,0,0,0,0
Barcelona,Elche,3,0,9,6,0,0,0,0,0
Osasuna,Sevilla,0,2,6,10,0,1,0,0,0
Barcelona,Cadiz,1,1,20,3,1,0,0,0,0
Sociedad,Alaves,4,0,8,7,1,0,0,0,0
Huesca,Granada,3,2,15,8,3,1,0,0,0
Ath Bilbao,Villarreal,1,1,18,3,1,1,0,0,0
Elche,Eibar,1,0,6,13,1,0,0,0,0
Ath Madrid,Levante,0,2,28,6,0,1,0,0,0
Valencia,Celta,2,0,10,5,0,0,0,0,0
Valladolid,Real Madrid,0,1,9,10,0,0,0,0,0
Betis,Getafe,1,0,12,6,0,0,0,0,0
Levante,Ath Madrid,1,1,7,14,1,1,0,0,0
Cadiz,Ath Bilbao,0,4,11,13,0,3,0,0,0
Getafe,Sociedad,0,1,4,3,0,1,0,0,0
Real Madrid,Valencia,2,0,16,4,2,0,0,0,0
Levante,Osasuna,0,1,13,7,0,0,0,0,0
Villarreal,Betis,1,2,9,15,0,1,0,0,0
Granada,Ath Madrid,1,2,6,10,0,0,0,0,0
Sevilla,Huesca,1,0,14,9,0,0,0,0,0
Eibar,Valladolid,1,1,14,5,1,1,0,0,0
Barcelona,Alaves,5,1,17,6,2,0,0,0,0
Celta,Elche,3,1,9,7,2,0,0,0,0
Real Madrid,Getafe,2,0,14,1,0,0,0,0,0
Ath Madrid,Celta,2,2,9,7,1,1,0,0,0
Sociedad,Cadiz,4,1,17,2,2,0,0,0,0
Ath Bilbao,Valencia,1,1,11,15,1,0,0,0,0
Osasuna,Eibar,2,1,12,12,1,1,0,0,0
Betis,Barcelona,2,3,8,12,1,0,0,0,0
Levante,Granada,2,2,11,11,1,1,0,0,0
Huesca,Real Madrid,1,2,13,18,0,0,0,0,0
Elche,Villarreal,2,2,8,9,0,2,0,0,0
Sevilla,Getafe,3,0,17,5,0,0,0,0,0
Alaves,Valladolid,1,0,20,3,0,0,0,0,0
Betis,Osasuna,1,0,8,15,0,0,0,0,0
Getafe,Alaves,0,0,5,5,0,0,0,0,0
Cadiz,Ath Madrid,2,4,11,9,1,2,0,0,0
Granada,Celta,0,0,10,7,0,0,0,0,0
Barcelona,Ath Bilbao,2,1,12,7,1,0,0,0,0
Eibar,Sevilla,0,2,17,7,0,1,0,0,0
Real Madrid,Levante,1,2,8,14,1,1,0,0,0
Valencia,Elche,1,0,14,10,1,0,0,0,0
Villarreal,Sociedad,1,1,4,12,1,0,0,0,0
Valladolid,Huesca,1,3,14,11,0,1,0,0,0
Ath Bilbao,Getafe,5,1,11,6,1,1,0,0,0
Osasuna,Granada,3,1,7,12,2,0,0,0,0
Elche,Barcelona,0,2,4,15,0,1,0,0,0
Celta,Eibar,1,1,7,9,1,0,0,0,0
Ath Madrid,Valencia,3,1,14,8,1,1,0,0,0
Huesca,Villarreal,0,0,5,8,0,0,0,0,0
Sevilla,Cadiz,3,0,15,9,2,0,0,0,0
Sociedad,Betis,2,2,12,7,0,0,0,0,0
Alaves,Real Madrid,1,4,14,10,0,3,0,0,0
Levante,Valladolid,2,2,11,7,0,0,0,0,0
Valencia,Osasuna,1,1,10,14,0,1,0,0,0
Eibar,Ath Madrid,1,2,12,9,1,1,0,0,0
Getafe,Huesca,1,0,12,15,0,0,0,0,0
Betis,Celta,2,1,12,10,2,1,0,0,0
Villarreal,Granada,2,2,9,3,1,1,0,0,0
Cadiz,Levante,2,2,8,8,2,2,0,0,0
Valladolid,Elche,2,2,13,9,0,2,0,0,0
Alaves,Sevilla,1,2,12,7,1,2,0,0,0
Granada,Osasuna,2,0,9,15,2,0,0,0,0
Ath Madrid,Sevilla,2,0,5,13,1,0,0,0,0
Elche,Getafe,1,3,7,14,1,1,0,0,0
Huesca,Betis,0,2,10,15,0,0,0,0,0
Levante,Eibar,2,1,4,17,0,0,0,0,0
Cadiz,Alaves,3,1,10,5,1,1,0,0,0
Valladolid,Valencia,0,1,11,17,0,0,0,0,0
Sevilla,Sociedad,3,2,12,10,2,2,0,0,0
Granada,Barcelona,0,4,8,13,0,3,0,0,0
Osasuna,Real Madrid,0,0,8,9,0,0,0,0,0
Celta,Villarreal,0,4,8,15,0,4,0,0,0
Ath Bilbao,Barcelona,2,3,8,13,1,2,0,0,0
Valencia,Cadiz,1,1,11,9,0,0,0,0,0
Ath Bilbao,Elche,1,0,13,5,1,0,0,0,0
Alaves,Ath Madrid,1,2,4,8,0,1,0,0,0
Eibar,Granada,2,0,15,6,0,0,0,0,0
Sociedad,Osasuna,1,1,8,6,0,1,0,0,0
Huesca,Barcelona,0,1,4,20,0,1,0,0,0
Villarreal,Levante,2,1,12,9,1,0,0,0,0
Betis,Sevilla,1,1,16,6,0,0,0,0,0
Getafe,Valladolid,0,1,11,8,0,1,0,0,0
Real Madrid,Celta,2,0,9,6,1,0,0,0,0
Ath Bilbao,Sociedad,0,1,4,13,0,1,0,0,0
Osasuna,Alaves,1,1,8,15,0,0,0,0,0
Granada,Valencia,2,1,24,16,1,1,0,0,0
Ath Madrid,Getafe,1,0,10,10,1,0,0,0,0
Celta,Huesca,2,1,15,17,1,0,0,0,0
Elche,Real Madrid,1,1,6,14,0,1,0,0,0
Sevilla,Villarreal,2,0,10,6,1,0,0,0,0
Barcelona,Eibar,1,1,16,9,0,0,0,0,0
Cadiz,Valladolid,0,0,8,7,0,0,0,0,0
Levante,Betis,4,3,10,19,3,1,0,0,0
Getafe,Celta,1,1,6,2,1,1,0,0,0
Real Madrid,Granada,2,0,23,10,0,0,0,0,0
Alaves,Eibar,2,1,13,8,2,1,0,0,0
Betis,Cadiz,1,0,6,6,0,0,0,0,0
Elche,Osasuna,2,2,7,15,0,1,0,0,0
Valencia,Sevilla,0,1,10,19,0,0,0,0,0
Huesca,Levante,1,1,11,9,1,0,0,0,0
Sociedad,Ath Madrid,0,2,6,8,0,0,0,0,0
Valladolid,Barcelona,0,3,12,21,0,2,0,0,0
Villarreal,Ath Bilbao,1,1,17,9,0,1,0,0,0
Celta,Alaves,2,0,11,8,1,0,0,0,0
Granada,Betis,2,0,8,14,2,0,0,0,0
Cadiz,Getafe,0,2,8,6,0,1,0,0,0
Eibar,Real Madrid,1,3,10,11,1,2,0,0,0
Ath Madrid,Elche,3,1,12,8,1,0,0,0,0
Barcelona,Valencia,2,2,25,12,1,1,0,0,0
Levante,Sociedad,2,1,13,15,1,1,0,0,0
Osasuna,Villarreal,1,3,6,13,0,2,0,0,0
Sevilla,Valladolid,1,1,14,12,1,0,0,0,0
Ath Bilbao,Huesca,2,0,10,6,0,0,0,0,0
Barcelona,Sociedad,2,1,14,12,2,1,0,0,0
Real Madrid,Ath Bilbao,3,1,18,10,1,0,0,0,0
Celta,Cadiz,4,0,8,12,4,0,0,0,0
Sociedad,Eibar,1,1,8,16,1,0,0,0,0
Betis,Villarreal,1,1,11,7,0,1,0,0,0
Elche,Granada,0,1,9,13,0,1,0,0,0
Barcelona,Levante,1,0,24,7,0,0,0,0,0
Valencia,Ath Bilbao,2,2,11,13,1,0,0,0,0
Getafe,Sevilla,0,1,8,8,0,0,0,0,0
Huesca,Alaves,1,0,11,3,0,0,0,0,0
Real Madrid,Ath Madrid,2,0,11,5,1,0,0,0,0
Valladolid,Osasuna,3,2,11,13,1,2,0,0,0
Eibar,Valencia,0,0,19,6,0,0,0,0,0
Granada,Huesca,3,3,15,16,1,1,0,0,0
Osasuna,Betis,0,2,10,12,0,0,0,0,0
Villarreal,Elche,0,0,12,3,0,0,0,0,0
Alaves,Sociedad,0,0,5,13,0,0,0,0,0
Levante,Getafe,3,0,12,9,2,0,0,0,0
Sevilla,Real Madrid,0,1,12,10,0,0,0,0,0
Ath Madrid,Valladolid,2,0,15,13,0,0,0,0,0
Cadiz,Barcelona,2,1,7,21,1,0,0,0,0
Ath Bilbao,Celta,0,2,10,6,0,0,0,0,0
Betis,Eibar,0,2,7,11,0,0,0,0,0
Barcelona,Osasuna,4,0,20,10,2,0,0,0,0
Getafe,Ath Bilbao,1,1,11,5,0,1,0,0,0
Celta,Granada,3,1,17,9,1,1,0,0,0
Sociedad,Villarreal,1,1,8,10,1,1,0,0,0
Elche,Cadiz,1,1,4,7,1,0,0,0,0
Valencia,Ath Madrid,0,1,5,14,0,0,0,0,0
Huesca,Sevilla,0,1,5,16,0,0,0,0,0
Real Madrid,Alaves,1,2,20,11,0,1,0,0,0
Valladolid,Levante,1,1,10,10,0,0,0,0,0
Ath Bilbao,Betis,4,0,14,7,2,0,0,0,0
Eibar,Getafe,0,0,15,8,0,0,0,0,0
Cadiz,Sociedad,0,1,2,14,0,0,0,0,0
Granada,Valladolid,1,3,16,9,0,1,0,0,0
Alaves,Valencia,2,2,13,13,2,0,0,0,0
Levante,Elche,1,1,13,11,1,0,0,0,0
Villarreal,Real Madrid,1,1,13,6,0,1,0,0,0
Sevilla,Celta,4,2,15,10,2,2,0,0,0
Ath Madrid,Barcelona,1,0,9,13,1,0,0,0,0
Osasuna,Huesca,1,1,18,6,0,1,0,0,0
Getafe,Villarreal,1,3,13,9,1,2,0,0,0
Sociedad,Granada,2,0,22,2,2,0,0,0,0
Levante,Alaves,1,1,18,6,0,1,0,0,0
Valladolid,Ath Bilbao,2,1,7,17,1,0,0,0,0
Valencia,Real Madrid,4,1,7,16,2,1,0,0,0
Huesca,Eibar,1,1,14,8,0,1,0,0,0
Barcelona,Betis,5,2,18,12,1,1,0,0,0
Sevilla,Osasuna,1,0,9,10,0,0,0,0,0
Ath Madrid,Cadiz,4,0,17,10,2,0,0,0,0
Elche,Celta,1,1,8,14,1,1,0,0,0
Villarreal,Valladolid,2,0,11,11,2,0,0,0,0
Betis,Elche,3,1,17,4,2,0,0,0,0
Celta,Sociedad,1,4,9,9,0,2,0,0,0
Granada,Levante,1,1,5,19,1,1,0,0,0
Valencia,Getafe,2,2,11,16,1,0,0,0,0
Real Madrid,Huesca,4,1,13,9,2,0,0,0,0
Ath Bilbao,Sevilla,2,1,16,7,0,1,0,0,0
Osasuna,Ath Madrid,1,3,8,11,0,1,0,0,0
Alaves,Barcelona,1,1,4,25,1,0,0,0,0
Eibar,Cadiz,0,2,9,6,0,2,0,0,0
Levante,Celta,1,1,10,10,0,0,0,0,0
Valladolid,Alaves,0,2,5,14,0,0,0,0,0
Cadiz,Villarreal,0,0,5,7,0,0,0,0,0
Getafe,Granada,0,1,10,5,0,1,0,0,0
Sociedad,Huesca,4,1,13,6,1,0,0,0,0
Barcelona,Real Madrid,1,3,10,15,1,1,0,0,0
Osasuna,Ath Bilbao,1,0,7,13,0,0,0,0,0
Sevilla,Eibar,0,1,21,3,0,1,0,0,0
Ath Madrid,Betis,2,0,13,12,0,0,0,0,0
Elche,Valencia,2,1,3,14,2,0,0,0,0
Eibar,Osasuna,0,0,10,8,0,0,0,0,0
Ath Bilbao,Levante,2,0,14,6,0,0,0,0,0
Villarreal,Valencia,2,1,16,11,1,1,0,0,0
Alaves,Elche,0,2,13,7,0,1,0,0,0
Huesca,Valladolid,2,2,12,5,0,1,0,0,0
Betis,Sociedad,0,3,7,8,0,1,0,0,0
Granada,Sevilla,1,0,13,8,0,0,0,0,0
Celta,Ath Madrid,0,2,15,9,0,1,0,0,0
Real Madrid,Cadiz,0,1,14,14,0,1,0,0,0
Getafe,Barcelona,1,0,9,7,0,0,0,0,0
Osasuna,Celta,2,0,14,9,1,0,0,0,0
Alaves,Ath Bilbao,1,0,8,8,0,0,0,0,0
Levante,Real Madrid,0,2,11,13,0,1,0,0,0
Cadiz,Granada,1,1,14,13,0,1,0,0,0
Barcelona,Sevilla,1,1,12,13,1,1,0,0,0
Valladolid,Eibar,1,2,9,11,1,1,0,0,0
Ath Madrid,Villarreal,0,0,14,6,0,0,0,0,0
Elche,Huesca,0,0,2,18,0,0,0,0,0
Sociedad,Getafe,3,0,11,5,1,0,0,0,0
Valencia,Betis,0,2,5,17,0,1,0,0,0
Ath Bilbao,Cadiz,0,1,13,3,0,0,0,0,0
Sevilla,Levante,1,0,16,3,0,0,0,0,0
Celta,Barcelona,0,3,10,6,0,1,0,0,0
Huesca,Ath Madrid,0,0,9,16,0,0,0,0,0
Villarreal,Alaves,3,1,10,8,2,1,0,0,0
Eibar,Elche,0,1,12,5,0,1,0,0,0
Real Madrid,Valladolid,1,0,15,11,0,0,0,0,0
Sociedad,Valencia,0,1,11,9,0,0,0,0,0
Getafe,Betis,3,0,8,10,3,0,0,0,0
Osasuna,Levante,1,3,9,11,1,1,0,0,0
Eibar,Ath Bilbao,1,2,7,9,0,1,0,0,0
Ath Madrid,Granada,6,1,17,11,1,0,0,0,0
Cadiz,Sevilla,1,3,12,14,0,0,0,0,0
Valladolid,Celta,1,1,10,5,0,1,0,0,0
Barcelona,Villarreal,4,0,17,5,4,0,0,0,0
Alaves,Getafe,0,0,9,11,0,0,0,0,0
Valencia,Huesca,1,1,5,17,1,0,0,0,0
