HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Empoli,Monza,1,0,11,16,1,0,0,0,0
Torino,Juventus,0,1,15,14,0,0,0,0,0
Atalanta,Sassuolo,2,1,16,11,1,1,0,0,0
Fiorentina,Lazio,0,4,24,10,0,2,0,0,0
Torino,Empoli,1,1,20,6,0,0,0,0,0
Monza,Spezia,2,0,7,9,1,0,0,0,0
Salernitana,Verona,2,1,14,12,1,0,0,0,0
Udinese,Atalanta,2,2,10,9,0,1,0,0,0
Cremonese,Napoli,1,4,12,21,0,1,0,0,0
Roma,Lecce,2,1,20,6,1,1,0,0,0
Sassuolo,Inter,1,2,15,16,0,1,0,0,0
Milan,Juventus,2,0,21,10,1,0,0,0,0
Bologna,Sampdoria,1,1,10,9,1,0,0,0,0
