HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Blackpool,Sheffield United,1,2,14,11,0,1,0,0,0
Reading,Swansea,2,1,9,12,1,0,0,0,0
Burnley,Birmingham,3,0,10,2,2,0,0,0,0
Watford,Millwall,0,2,7,23,0,1,0,0,0
Sunderland,Blackburn,2,1,11,5,1,1,0,0,0
Bristol City,West Brom,0,2,8,15,0,1,0,0,0
Hull,Blackpool,1,1,15,16,0,1,0,0,0
Middlesbrough,Wigan,4,1,14,17,1,0,0,0,0
Preston,Huddersfield,1,2,11,9,1,0,0,0,0
Rotherham,Stoke,2,2,5,12,1,0,0,0,0
Sheffield United,Coventry,3,1,8,11,1,0,0,0,0
Cardiff,QPR,0,0,11,10,0,0,0,0,0
Luton,Norwich,2,1,12,19,0,0,0,0,0
Coventry,West Brom,1,0,17,5,0,0,0,0,0
Wigan,Sheffield United,1,2,10,10,0,1,0,0,0
Bristol City,Stoke,1,2,14,6,1,1,0,0,0
Burnley,Middlesbrough,3,1,11,4,0,0,0,0,0
Cardiff,Blackpool,1,1,22,9,1,0,0,0,0
Coventry,Swansea,3,3,17,17,1,0,0,0,0
Huddersfield,Watford,0,2,15,12,0,0,0,0,0
Hull,Sunderland,1,1,17,6,0,0,0,0,0
Preston,QPR,0,1,10,17,0,0,0,0,0
West Brom,Rotherham,3,0,16,2,1,0,0,0,0
Norwich,Blackburn,0,2,19,7,0,1,0,0,0
Birmingham,Reading,3,2,9,20,3,0,0,0,0
Sunderland,West Brom,1,2,11,10,1,0,0,0,0
QPR,Burnley,0,3,9,9,0,2,0,0,0
Watford,Hull,0,0,12,9,0,0,0,0,0
Blackburn,Preston,1,4,7,13,0,1,0,0,0
Rotherham,Bristol City,1,3,16,9,1,2,0,0,0
Reading,Coventry,1,0,9,15,0,0,0,0,0
Blackpool,Birmingham,0,0,9,10,0,0,0,0,0
Middlesbrough,Luton,2,1,17,3,1,1,0,0,0
Millwall,Wigan,1,1,12,7,1,1,0,0,0
Sheffield United,Huddersfield,1,0,16,4,1,0,0,0,0
Stoke,Cardiff,2,2,11,8,2,1,0,0,0
Swansea,Norwich,0,1,17,5,0,1,0,0,0
Sunderland,Millwall,3,0,11,19,0,0,0,0,0
Burnley,Blackburn,3,0,17,1,0,0,0,0,0
Bristol City,Watford,0,0,9,2,0,0,0,0,0
Cardiff,Sheffield United,0,1,12,10,0,0,0,0,0
Coventry,QPR,2,0,13,11,1,0,0,0,0
Huddersfield,Swansea,0,0,8,16,0,0,0,0,0
Hull,Reading,1,2,12,9,1,1,0,0,0
Luton,Rotherham,1,1,18,8,0,1,0,0,0
Norwich,Middlesbrough,1,2,14,11,1,0,0,0,0
Preston,Millwall,2,4,17,5,2,2,0,0,0
West Brom,Stoke,2,0,16,13,1,0,0,0,0
Wigan,Blackpool,2,1,18,4,0,1,0,0,0
Birmingham,Sunderland,1,2,22,6,0,1,0,0,0
Birmingham,Swansea,2,2,15,8,1,2,0,0,0
Blackpool,Middlesbrough,0,3,7,19,0,1,0,0,0
Cardiff,Hull,2,3,12,10,0,1,0,0,0
Coventry,Wigan,2,0,14,6,0,0,0,0,0
QPR,Huddersfield,1,2,36,11,1,2,0,0,0
Sheffield United,Rotherham,0,1,14,4,0,1,0,0,0
Stoke,Luton,2,0,8,15,2,0,0,0,0
Watford,Reading,2,0,15,6,1,0,0,0,0
Sheffield United,Burnley,5,2,28,14,1,2,0,0,0
Blackburn,Huddersfield,1,0,12,8,1,0,0,0,0
Blackpool,Luton,0,1,19,11,0,0,0,0,0
Middlesbrough,Bristol City,1,1,23,6,0,1,0,0,0
Millwall,Hull,0,0,24,7,0,0,0,0,0
QPR,West Brom,0,1,9,10,0,0,0,0,0
Rotherham,Norwich,1,2,10,13,0,1,0,0,0
Stoke,Birmingham,1,2,11,8,0,1,0,0,0
Sunderland,Cardiff,0,1,11,13,0,0,0,0,0
Swansea,Wigan,2,2,13,5,1,2,0,0,0
Watford,Coventry,0,1,11,12,0,0,0,0,0
Reading,Preston,1,2,11,10,0,0,0,0,0
Birmingham,Millwall,0,0,5,10,0,0,0,0,0
Burnley,Rotherham,3,2,24,8,1,1,0,0,0
Cardiff,Watford,1,2,11,16,1,1,0,0,0
Huddersfield,Sunderland,0,2,16,9,0,0,0,0,0
Norwich,QPR,0,0,12,13,0,0,0,0,0
Wigan,Stoke,0,1,11,14,0,0,0,0,0
Coventry,Blackburn,1,0,15,9,1,0,0,0,0
Hull,Middlesbrough,1,3,10,6,0,1,0,0,0
Luton,Reading,0,0,9,17,0,0,0,0,0
Preston,Swansea,1,0,9,14,1,0,0,0,0
Bristol City,Sheffield United,0,1,16,4,0,0,0,0,0
West Brom,Blackpool,1,0,11,4,0,0,0,0,0
Bristol City,Swansea,1,1,10,14,1,0,0,0,0
West Brom,Sheffield United,0,2,15,11,0,2,0,0,0
Burnley,Reading,2,1,14,10,0,0,0,0,0
Cardiff,Rotherham,1,0,19,3,0,0,0,0,0
Coventry,Blackpool,1,2,16,17,1,0,0,0,0
Huddersfield,Millwall,1,0,14,4,1,0,0,0,0
Hull,Blackburn,0,1,7,14,0,1,0,0,0
Luton,Sunderland,1,1,15,16,1,0,0,0,0
Norwich,Stoke,3,1,16,17,1,0,0,0,0
Preston,Middlesbrough,2,1,13,9,1,1,0,0,0
Wigan,Watford,0,1,8,13,0,0,0,0,0
Birmingham,QPR,2,0,7,15,2,0,0,0,0
Coventry,Rotherham,2,2,21,10,0,1,0,0,0
Burnley,Norwich,1,0,17,5,0,0,0,0,0
Swansea,Cardiff,2,0,13,3,1,0,0,0,0
Watford,Luton,4,0,13,9,2,0,0,0,0
Blackpool,Preston,4,2,11,18,1,1,0,0,0
Blackburn,Birmingham,2,1,5,17,2,0,0,0,0
Middlesbrough,Huddersfield,0,0,11,9,0,0,0,0,0
Millwall,West Brom,2,1,18,8,1,1,0,0,0
QPR,Wigan,2,1,9,11,2,1,0,0,0
Reading,Bristol City,2,0,15,5,0,0,0,0,0
Rotherham,Hull,2,4,11,19,1,1,0,0,0
Sheffield United,Norwich,2,2,22,10,0,2,0,0,0
Stoke,Coventry,0,2,11,8,0,0,0,0,0
Sunderland,Burnley,2,4,10,9,2,0,0,0,0
Birmingham,Burnley,1,1,14,9,0,0,0,0,0
Blackpool,Hull,1,3,8,11,1,2,0,0,0
Coventry,Sheffield United,1,0,7,18,0,0,0,0,0
QPR,Cardiff,3,0,22,4,2,0,0,0,0
Wigan,Middlesbrough,1,4,10,16,1,1,0,0,0
Millwall,Watford,3,0,12,13,3,0,0,0,0
Huddersfield,Preston,0,1,9,10,0,0,0,0,0
Norwich,Luton,0,1,14,6,0,0,0,0,0
Swansea,Reading,3,2,13,7,1,2,0,0,0
Blackburn,Sunderland,2,0,11,13,1,0,0,0,0
Stoke,Rotherham,0,1,29,4,0,1,0,0,0
West Brom,Bristol City,0,2,14,6,0,2,0,0,0
Hull,Birmingham,0,2,12,9,0,1,0,0,0
Luton,QPR,3,1,17,12,1,0,0,0,0
Rotherham,Huddersfield,2,1,10,7,1,1,0,0,0
Bristol City,Millwall,1,2,9,16,0,1,0,0,0
Burnley,Swansea,4,0,10,6,3,0,0,0,0
Cardiff,Coventry,0,1,15,11,0,1,0,0,0
Middlesbrough,Blackburn,1,2,16,10,1,2,0,0,0
Preston,Stoke,0,2,7,18,0,0,0,0,0
Reading,West Brom,0,2,17,9,0,1,0,0,0
Sheffield United,Blackpool,3,3,20,10,2,2,0,0,0
Sunderland,Wigan,2,1,8,8,0,1,0,0,0
Watford,Norwich,2,1,16,11,2,1,0,0,0
Bristol City,Preston,2,1,13,8,0,0,0,0,0
Wigan,Blackburn,1,0,13,3,0,0,0,0,0
Huddersfield,Hull,2,0,9,12,1,0,0,0,0
Birmingham,Bristol City,3,0,10,7,2,0,0,0,0
Blackburn,Rotherham,3,0,19,9,1,0,0,0,0
Blackpool,Watford,3,1,18,10,1,1,0,0,0
Coventry,Burnley,0,1,6,13,0,1,0,0,0
Millwall,Middlesbrough,2,0,9,7,1,0,0,0,0
Norwich,Preston,2,3,17,8,1,1,0,0,0
Stoke,Sheffield United,3,1,12,8,2,1,0,0,0
Swansea,Sunderland,2,1,10,11,2,0,0,0,0
West Brom,Luton,0,0,12,8,0,0,0,0,0
Wigan,Cardiff,1,3,10,10,0,1,0,0,0
QPR,Reading,2,1,11,9,1,1,0,0,0
Burnley,Stoke,1,1,13,6,0,0,0,0,0
Hull,Wigan,2,1,11,12,1,1,0,0,0
Middlesbrough,Birmingham,1,0,13,13,1,0,0,0,0
Rotherham,Millwall,1,1,10,14,1,1,0,0,0
Watford,Swansea,1,2,9,12,1,0,0,0,0
Preston,West Brom,1,0,9,18,1,0,0,0,0
Bristol City,Coventry,0,0,9,10,0,0,0,0,0
Luton,Huddersfield,3,3,24,3,3,2,0,0,0
Sheffield United,QPR,0,1,21,10,0,0,0,0,0
Sunderland,Blackpool,0,0,15,13,0,0,0,0,0
Cardiff,Blackburn,1,0,14,5,0,0,0,0,0
Reading,Norwich,1,1,10,7,0,0,0,0,0
Stoke,Watford,0,4,15,16,0,1,0,0,0
Blackburn,Millwall,2,1,10,10,0,0,0,0,0
Blackpool,Norwich,0,1,17,22,0,1,0,0,0
Bristol City,QPR,1,2,12,15,0,2,0,0,0
Cardiff,Burnley,1,1,12,8,0,0,0,0,0
Coventry,Middlesbrough,1,0,11,6,1,0,0,0,0
Reading,Huddersfield,3,1,11,10,2,0,0,0,0
Rotherham,Wigan,0,2,12,14,0,1,0,0,0
Sheffield United,Birmingham,1,1,13,8,0,0,0,0,0
Sunderland,Preston,0,0,16,8,0,0,0,0,0
West Brom,Swansea,2,3,13,7,0,1,0,0,0
Hull,Luton,0,2,11,10,0,2,0,0,0
Swansea,Hull,3,0,17,6,0,0,0,0,0
Birmingham,Coventry,0,0,12,13,0,0,0,0,0
Burnley,Bristol City,2,1,13,9,1,1,0,0,0
Huddersfield,Cardiff,1,0,8,7,1,0,0,0,0
Luton,Blackburn,2,0,13,7,0,0,0,0,0
Millwall,Blackpool,2,1,16,8,1,1,0,0,0
Norwich,West Brom,1,1,11,11,0,1,0,0,0
Preston,Sheffield United,0,2,18,15,0,1,0,0,0
QPR,Stoke,0,0,20,8,0,0,0,0,0
Watford,Sunderland,2,2,13,12,1,1,0,0,0
Wigan,Reading,0,1,10,7,0,0,0,0,0
Middlesbrough,Rotherham,0,0,13,3,0,0,0,0,0
Luton,Coventry,2,2,11,12,2,1,0,0,0
Millwall,QPR,0,2,12,13,0,0,0,0,0
Norwich,Bristol City,3,2,11,11,2,1,0,0,0
Rotherham,Blackpool,3,0,11,6,1,0,0,0,0
Reading,Sunderland,0,3,6,13,0,2,0,0,0
West Brom,Birmingham,2,3,18,7,1,1,0,0,0
Blackburn,Watford,2,0,15,6,1,0,0,0,0
Huddersfield,Wigan,1,2,18,12,0,1,0,0,0
Hull,Stoke,0,3,15,20,0,2,0,0,0
Middlesbrough,Cardiff,2,3,10,6,0,3,0,0,0
Swansea,Sheffield United,0,1,12,12,0,0,0,0,0
Preston,Burnley,1,1,6,12,1,1,0,0,0
Middlesbrough,Sunderland,1,0,15,8,1,0,0,0,0
Reading,Stoke,2,1,11,11,1,1,0,0,0
Huddersfield,Blackpool,0,1,15,7,0,1,0,0,0
Hull,Sheffield United,0,2,11,12,0,1,0,0,0
Blackburn,Bristol City,2,3,11,16,0,1,0,0,0
Luton,Wigan,1,2,13,9,1,0,0,0,0
Millwall,Cardiff,2,0,16,12,0,0,0,0,0
Norwich,Coventry,3,0,14,7,2,0,0,0,0
Preston,Birmingham,0,1,10,8,0,1,0,0,0
Rotherham,Watford,1,1,8,12,1,1,0,0,0
Swansea,QPR,1,0,13,8,1,0,0,0,0
West Brom,Burnley,1,1,23,11,0,1,0,0,0
Bristol City,Huddersfield,2,0,12,12,1,0,0,0,0
Coventry,Preston,0,1,13,13,0,0,0,0,0
Stoke,Swansea,1,1,20,10,0,1,0,0,0
Sunderland,Rotherham,3,0,16,7,0,0,0,0,0
Blackpool,Blackburn,0,1,13,17,0,1,0,0,0
Birmingham,Norwich,1,2,9,14,0,0,0,0,0
Burnley,Millwall,2,0,22,12,0,0,0,0,0
Cardiff,Luton,1,2,17,14,0,0,0,0,0
QPR,Hull,3,1,11,7,3,0,0,0,0
Sheffield United,Reading,4,0,18,4,1,0,0,0,0
Wigan,West Brom,1,1,8,8,1,1,0,0,0
Watford,Middlesbrough,2,1,14,14,1,1,0,0,0
Sunderland,Norwich,0,1,20,12,0,0,0,0,0
Blackburn,Stoke,0,1,18,8,0,1,0,0,0
Blackpool,Bristol City,3,3,19,13,1,1,0,0,0
Cardiff,Preston,0,0,22,5,0,0,0,0,0
Huddersfield,West Brom,2,2,11,16,2,1,0,0,0
Hull,Coventry,3,2,9,15,2,1,0,0,0
Middlesbrough,Swansea,2,1,7,9,2,0,0,0,0
Millwall,Reading,0,1,13,5,0,1,0,0,0
Rotherham,Birmingham,2,0,20,10,1,0,0,0,0
Watford,QPR,2,3,12,9,1,2,0,0,0
Wigan,Burnley,1,5,18,8,1,2,0,0,0
Luton,Sheffield United,1,1,12,12,1,0,0,0,0
Bristol City,Cardiff,2,0,15,10,1,0,0,0,0
Birmingham,Wigan,0,1,14,5,0,0,0,0,0
Burnley,Blackpool,3,3,13,12,3,1,0,0,0
Preston,Watford,0,0,10,12,0,0,0,0,0
QPR,Rotherham,1,1,17,6,1,1,0,0,0
Reading,Middlesbrough,1,0,8,16,1,0,0,0,0
Sheffield United,Blackburn,3,0,22,3,1,0,0,0,0
Stoke,Sunderland,0,1,15,12,0,1,0,0,0
Swansea,Luton,0,2,14,7,0,1,0,0,0
West Brom,Hull,5,2,16,7,1,0,0,0,0
Norwich,Millwall,2,0,18,10,0,0,0,0,0
Stoke,Middlesbrough,2,2,9,15,1,1,0,0,0
Reading,Blackburn,3,0,12,8,1,0,0,0,0
Sheffield United,Sunderland,2,1,22,4,1,0,0,0,0
West Brom,Cardiff,0,0,13,7,0,0,0,0,0
Birmingham,Watford,1,1,7,14,1,0,0,0,0
Bristol City,Luton,2,0,10,11,2,0,0,0,0
Burnley,Hull,1,1,15,4,1,1,0,0,0
Norwich,Huddersfield,2,1,22,11,2,0,0,0,0
Preston,Rotherham,0,0,21,5,0,0,0,0,0
Swansea,Millwall,2,2,17,15,2,0,0,0,0
QPR,Blackpool,0,1,12,14,0,1,0,0,0
Middlesbrough,Sheffield United,2,2,7,4,1,1,0,0,0
Blackburn,West Brom,2,1,7,13,1,0,0,0,0
Cardiff,Birmingham,1,0,16,4,1,0,0,0,0
Blackpool,Swansea,0,1,10,15,0,0,0,0,0
Huddersfield,Stoke,3,1,10,18,1,0,0,0,0
Hull,Norwich,2,1,13,18,1,0,0,0,0
Luton,Preston,0,1,18,7,0,1,0,0,0
Millwall,Coventry,3,2,13,17,1,2,0,0,0
Rotherham,Reading,4,0,11,12,4,0,0,0,0
Sunderland,QPR,2,2,16,20,2,0,0,0,0
Wigan,Bristol City,1,1,13,5,0,1,0,0,0
Watford,Burnley,1,0,5,11,1,0,0,0,0
West Brom,Watford,1,1,19,5,1,1,0,0,0
Norwich,Wigan,1,1,22,6,0,1,0,0,0
Bristol City,Sunderland,2,3,13,16,1,1,0,0,0
Burnley,Luton,1,1,13,13,0,1,0,0,0
Preston,Hull,0,0,20,6,0,0,0,0,0
QPR,Middlesbrough,3,2,10,12,3,1,0,0,0
Reading,Cardiff,2,1,8,6,1,1,0,0,0
Sheffield United,Millwall,2,0,19,11,2,0,0,0,0
Stoke,Blackpool,2,0,20,10,1,0,0,0,0
Swansea,Blackburn,0,3,8,5,0,1,0,0,0
Birmingham,Huddersfield,2,1,18,9,2,0,0,0,0
Watford,Sheffield United,1,0,10,6,0,0,0,0,0
Sunderland,Coventry,1,1,10,9,1,0,0,0,0
Blackburn,QPR,1,0,9,4,1,0,0,0,0
Blackpool,Reading,1,0,10,12,1,0,0,0,0
Cardiff,Norwich,1,0,3,7,0,0,0,0,0
Hull,Bristol City,2,1,14,10,0,1,0,0,0
Luton,Birmingham,0,0,14,12,0,0,0,0,0
Millwall,Stoke,2,0,13,4,1,0,0,0,0
Rotherham,Swansea,1,1,9,14,1,1,0,0,0
Wigan,Preston,0,0,20,11,0,0,0,0,0
Middlesbrough,West Brom,1,1,16,12,1,0,0,0,0
Huddersfield,Burnley,0,1,2,16,0,1,0,0,0
Birmingham,Blackburn,1,2,14,14,0,2,0,0,0
Bournemouth,Millwall,1,0,20,8,0,0,0,0,0
Derby,Cardiff,0,1,17,3,0,0,0,0,0
Huddersfield,Bristol City,2,0,13,11,2,0,0,0,0
Hull,Nott'm Forest,1,1,7,14,0,0,0,0,0
Luton,Reading,1,0,16,8,1,0,0,0,0
Peterboro,Blackpool,5,0,17,10,1,0,0,0,0
Preston,Middlesbrough,4,1,15,12,2,0,0,0,0
Sheffield United,Fulham,4,0,10,14,3,0,0,0,0
Stoke,Coventry,1,1,9,18,1,1,0,0,0
Swansea,QPR,0,1,11,7,0,0,0,0,0
West Brom,Barnsley,4,0,17,3,2,0,0,0,0
Bournemouth,Nott'm Forest,1,0,11,7,0,0,0,0,0
Fulham,Luton,7,0,19,5,2,0,0,0,0
Barnsley,Preston,1,3,15,18,1,1,0,0,0
Blackburn,Bournemouth,0,3,9,13,0,1,0,0,0
Blackpool,Derby,0,2,17,9,0,0,0,0,0
Bristol City,Hull,5,0,12,12,3,0,0,0,0
Cardiff,Birmingham,1,1,12,13,0,1,0,0,0
Coventry,Huddersfield,1,2,22,7,0,1,0,0,0
Middlesbrough,Stoke,3,1,9,10,2,0,0,0,0
Millwall,Peterboro,3,0,18,14,0,0,0,0,0
Nott'm Forest,Swansea,5,1,27,12,1,1,0,0,0
Reading,West Brom,0,1,9,14,0,0,0,0,0
QPR,Sheffield United,1,3,8,27,1,0,0,0,0
Middlesbrough,Cardiff,2,0,14,8,1,0,0,0,0
Barnsley,Blackpool,0,2,6,11,0,1,0,0,0
Fulham,Nott'm Forest,0,1,20,9,0,1,0,0,0
Swansea,Bournemouth,3,3,5,24,2,0,0,0,0
Preston,Blackburn,1,4,11,12,1,3,0,0,0
Luton,Blackpool,1,1,10,14,1,0,0,0,0
Birmingham,Millwall,2,2,15,13,0,0,0,0,0
Bournemouth,Fulham,1,1,9,6,0,0,0,0,0
Derby,Bristol City,1,3,11,18,0,2,0,0,0
Hull,Reading,3,0,9,13,1,0,0,0,0
Peterboro,Nott'm Forest,0,1,12,12,0,1,0,0,0
Sheffield United,Cardiff,1,0,7,5,0,0,0,0,0
Stoke,QPR,1,0,15,10,1,0,0,0,0
Swansea,Middlesbrough,1,1,19,13,0,0,0,0,0
West Brom,Coventry,0,0,12,10,0,0,0,0,0
Huddersfield,Barnsley,2,1,10,11,2,0,0,0,0
Fulham,Preston,3,0,14,8,3,0,0,0,0
Middlesbrough,Huddersfield,0,2,13,10,0,1,0,0,0
Barnsley,Peterboro,0,2,19,10,0,1,0,0,0
Blackburn,Stoke,0,1,13,7,0,1,0,0,0
Blackpool,Birmingham,6,1,16,11,3,0,0,0,0
Cardiff,Luton,0,1,13,10,0,0,0,0,0
Coventry,Bournemouth,0,3,11,5,0,2,0,0,0
Millwall,Hull,2,1,17,9,0,0,0,0,0
QPR,Derby,1,0,14,13,0,0,0,0,0
Reading,Swansea,4,4,9,11,1,3,0,0,0
Bristol City,Sheffield United,1,1,7,16,0,0,0,0,0
Nott'm Forest,West Brom,4,0,17,1,3,0,0,0,0
Luton,Nott'm Forest,1,0,8,11,1,0,0,0,0
Birmingham,Coventry,2,4,12,13,2,2,0,0,0
Bournemouth,Middlesbrough,0,0,8,5,0,0,0,0,0
Hull,Cardiff,2,1,8,11,2,0,0,0,0
Peterboro,Blackburn,2,1,15,13,0,0,0,0,0
Preston,Millwall,1,1,17,14,1,1,0,0,0
Sheffield United,Reading,1,2,13,8,0,1,0,0,0
Stoke,Bristol City,0,1,12,6,0,0,0,0,0
Swansea,Barnsley,1,1,17,19,0,0,0,0,0
West Brom,Blackpool,2,1,17,11,1,0,0,0,0
Huddersfield,QPR,2,2,6,11,1,1,0,0,0
Derby,Fulham,2,1,6,21,0,1,0,0,0
Huddersfield,Luton,2,0,11,7,0,0,0,0,0
Fulham,Coventry,1,3,28,18,0,2,0,0,0
Sheffield United,Bournemouth,0,0,10,6,0,0,0,0,0
Blackburn,Blackpool,1,1,10,18,1,0,0,0,0
Bristol City,Peterboro,1,1,19,16,1,0,0,0,0
Middlesbrough,Hull,0,1,11,5,0,0,0,0,0
Millwall,Barnsley,4,1,15,13,1,0,0,0,0
Nott'm Forest,Birmingham,2,0,13,7,1,0,0,0,0
Preston,QPR,2,1,20,15,1,0,0,0,0
Reading,Cardiff,1,2,10,7,1,0,0,0,0
Swansea,Derby,2,1,10,8,2,1,0,0,0
West Brom,Stoke,1,3,15,13,0,1,0,0,0
Middlesbrough,Fulham,0,1,15,6,0,0,0,0,0
Nott'm Forest,Coventry,2,0,18,13,1,0,0,0,0
West Brom,Bournemouth,2,0,12,17,2,0,0,0,0
Millwall,Swansea,0,1,13,14,0,0,0,0,0
Peterboro,Luton,1,1,18,9,0,0,0,0,0
Preston,Blackpool,1,0,12,8,1,0,0,0,0
Sheffield United,QPR,1,0,9,7,1,0,0,0,0
Reading,Stoke,2,1,9,12,1,1,0,0,0
Birmingham,West Brom,1,0,3,8,0,0,0,0,0
Blackpool,Nott'm Forest,1,4,18,17,0,3,0,0,0
Barnsley,Reading,1,1,8,13,1,0,0,0,0
Bournemouth,Bristol City,3,2,25,6,1,1,0,0,0
Cardiff,Swansea,0,4,10,12,0,1,0,0,0
Coventry,Blackburn,2,2,11,11,1,0,0,0,0
Derby,Preston,1,0,22,12,0,0,0,0,0
Luton,Millwall,2,2,9,10,1,1,0,0,0
Peterboro,Middlesbrough,0,4,10,11,0,1,0,0,0
QPR,Fulham,0,2,8,13,0,1,0,0,0
Stoke,Sheffield United,1,0,9,10,0,0,0,0,0
Hull,Huddersfield,0,1,6,23,0,0,0,0,0
QPR,Peterboro,1,3,13,12,1,1,0,0,0
Derby,Coventry,1,1,15,13,0,1,0,0,0
Sheffield United,Barnsley,2,0,12,10,0,0,0,0,0
Bristol City,West Brom,2,2,8,7,1,0,0,0,0
Huddersfield,Bournemouth,0,3,7,14,0,2,0,0,0
Hull,Luton,1,3,16,11,0,1,0,0,0
Reading,Blackburn,1,0,8,16,0,0,0,0,0
Stoke,Millwall,2,0,15,7,1,0,0,0,0
Swansea,Birmingham,0,0,9,16,0,0,0,0,0
Blackpool,Sheffield United,0,0,10,8,0,0,0,0,0
Cardiff,Stoke,2,1,12,7,2,1,0,0,0
Coventry,Hull,0,2,17,12,0,2,0,0,0
Luton,Preston,4,0,12,10,3,0,0,0,0
Millwall,Huddersfield,2,0,19,13,1,0,0,0,0
Nott'm Forest,QPR,3,1,16,6,0,1,0,0,0
Peterboro,Swansea,2,3,5,16,0,1,0,0,0
Barnsley,Bristol City,2,0,12,16,2,0,0,0,0
Birmingham,Middlesbrough,0,2,8,10,0,1,0,0,0
Blackburn,Derby,3,1,12,11,0,1,0,0,0
Bournemouth,Reading,1,1,10,8,1,0,0,0,0
West Brom,Fulham,1,0,9,8,0,0,0,0,0
Luton,QPR,1,2,13,5,1,0,0,0,0
Barnsley,Fulham,1,1,8,16,1,0,0,0,0
Birmingham,Hull,0,0,13,8,0,0,0,0,0
Blackburn,Bristol City,0,1,14,8,0,0,0,0,0
Blackpool,Swansea,1,0,11,8,1,0,0,0,0
Bournemouth,Derby,2,0,14,8,1,0,0,0,0
Cardiff,Preston,0,0,9,9,0,0,0,0,0
Coventry,Sheffield United,4,1,27,12,1,1,0,0,0
Millwall,Middlesbrough,0,0,10,7,0,0,0,0,0
Nott'm Forest,Reading,4,0,10,7,1,0,0,0,0
Peterboro,Stoke,2,2,6,14,1,1,0,0,0
West Brom,Huddersfield,2,2,13,15,0,1,0,0,0
Barnsley,Stoke,1,1,7,12,0,0,0,0,0
Blackburn,Millwall,0,0,12,0,0,0,0,0,0
Bournemouth,Peterboro,1,1,22,6,0,1,0,0,0
Coventry,Luton,0,1,12,6,0,1,0,0,0
Sheffield United,Middlesbrough,4,1,12,7,2,0,0,0,0
Swansea,Fulham,1,5,5,12,0,0,0,0,0
Fulham,Blackburn,2,0,14,4,2,0,0,0,0
Bristol City,Birmingham,1,2,11,13,0,2,0,0,0
Derby,Barnsley,2,0,9,9,1,0,0,0,0
Hull,West Brom,0,2,13,7,0,1,0,0,0
Middlesbrough,Luton,2,1,8,9,1,0,0,0,0
Preston,Bournemouth,2,1,13,8,0,0,0,0,0
QPR,Cardiff,1,2,18,11,1,0,0,0,0
Reading,Millwall,0,1,11,7,0,1,0,0,0
